"datetimestamp","atemp","rh","bp","wspd","maxwspd","wdir","sdwdir","totpar","totprcp","totsorad","Month","Year","Month_number","Month_Year"
2012-01-03 23:30:00,-0.3,61,1029,1.3,2.7,292,18,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-03 23:45:00,-0.4,58,1029,1.4,2.2,275,13,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04,-0.7,61,1029,1.1,1.7,264,16,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 00:15:00,-1.4,66,1029,1.1,2.2,263,15,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 00:30:00,-1,62,1029,1.4,2.4,269,12,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 00:45:00,-0.7,60,1029,1.5,2.4,274,13,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 01:00:00,-0.8,62,1029,1.5,2.5,276,15,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 01:15:00,-0.7,61,1029,1.6,2.6,275,15,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 01:30:00,-1,63,1029,1.6,2.8,272,14,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 01:45:00,-1,62,1029,1.7,2.8,274,14,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 02:00:00,-0.8,60,1029,1.8,3,281,17,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 02:15:00,-0.7,60,1029,2,3.9,279,17,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 02:30:00,-0.4,57,1029,2.1,3.9,286,16,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 02:45:00,-0.4,56,1028,2,3.6,285,16,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 03:00:00,-0.5,56,1028,2,3.2,283,15,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 03:15:00,-0.6,57,1028,1.9,3.1,290,16,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 03:30:00,-0.6,57,1028,1.9,3.5,290,18,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 03:45:00,-0.6,57,1028,2,3.5,287,17,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 04:00:00,-0.6,57,1028,2,3.5,293,18,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 04:15:00,-0.6,58,1029,2.2,3.6,293,21,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 04:30:00,-0.6,57,1029,2.2,3.8,295,18,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 04:45:00,-0.6,57,1029,2.3,3.8,290,18,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 05:00:00,-0.7,57,1029,2,3.5,293,19,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 05:15:00,-0.7,57,1029,1.9,3.3,295,20,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 05:30:00,-0.7,57,1029,1.9,3.5,301,17,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 05:45:00,-0.6,55,1029,2,3.5,307,22,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 06:00:00,-0.6,55,1029,1.8,3.2,307,21,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 06:15:00,-0.6,53,1029,2,3.5,317,18,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 06:30:00,-0.5,52,1029,2.1,3.9,306,21,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 06:45:00,-0.6,53,1029,2.2,3.9,297,19,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 07:00:00,-0.5,51,1029,2.1,3.6,297,22,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 07:15:00,-0.6,48,1029,2.3,3.8,281,19,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 07:30:00,-0.7,49,1029,2.3,4.3,281,17,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 07:45:00,-0.4,48,1029,2.2,3.5,280,17,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-04 08:00:00,0,47,1030,2.2,3.9,283,18,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-02-12 04:00:00,-0.2,45,1024,2.2,3.5,326,17,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 04:15:00,-0.5,48,1024,2.2,4.1,319,19,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 04:30:00,-0.9,51,1024,2.7,6.9,318,19,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 04:45:00,-0.9,48,1025,3.7,6.1,330,16,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 05:00:00,-1,48,1025,3.1,6.7,320,19,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 05:15:00,-1.1,48,1025,3,5.3,326,22,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 05:30:00,-1.2,46,1025,3.1,5.4,323,20,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 05:45:00,-1.3,47,1025,2.7,5.3,325,20,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 06:00:00,-1.4,48,1025,2.7,5.3,315,21,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 06:15:00,-1.6,49,1025,2.6,4.6,310,21,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 06:30:00,-1.8,51,1025,2.9,5.3,318,18,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 06:45:00,-1.8,50,1026,2.8,5.3,317,20,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 07:00:00,-1.9,51,1026,2.8,4.7,316,21,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 07:15:00,-1.9,51,1026,2.8,5,312,19,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 07:30:00,-2,52,1026,2.9,5.3,315,22,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 07:45:00,-1.9,51,1026,3,6.5,315,20,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 08:00:00,-1.4,49,1027,3.3,6.8,316,20,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 08:15:00,-1,48,1027,3.2,7.1,316,22,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 08:30:00,-0.7,47,1027,3.5,6.6,313,21,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 08:45:00,-0.2,47,1027,3.4,7.1,319,21,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 20:45:00,0,84,1026,0.9,1.1,257,9,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 21:00:00,-0.2,84,1026,0.7,1.1,246,16,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 21:15:00,-0.4,85,1026,0.6,0.8,226,22,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 21:30:00,-0.5,86,1026,0.9,1.2,260,9,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 21:45:00,-0.5,87,1026,1,1.2,258,5,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 22:00:00,-0.5,87,1026,1.3,1.9,253,5,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 22:15:00,-0.5,86,1026,1,1.4,259,9,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 22:30:00,-0.8,88,1026,0.9,1.2,258,7,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 22:45:00,-1,89,1026,0.7,1,257,4,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 23:00:00,-1.2,90,1026,0.8,1.1,251,6,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 23:15:00,-1.3,90,1026,0.8,1.2,249,4,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 23:30:00,-1.4,90,1026,0.5,0.8,253,6,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-12 23:45:00,-1.5,91,1026,0.6,1.2,258,12,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13,-1.4,90,1026,1,1.3,261,8,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 00:15:00,-1,88,1025,1.2,1.9,269,10,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 00:30:00,-0.4,82,1025,1.4,1.8,268,10,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 00:45:00,-0.5,80,1026,1.7,2.5,258,7,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 01:00:00,-0.1,75,1025,1.4,2,266,10,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 01:15:00,-0.1,73,1025,1.4,2.4,267,8,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 01:30:00,-0.2,73,1025,1.3,1.8,266,9,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 01:45:00,-0.2,73,1025,1.4,2.1,271,11,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 02:00:00,0,72,1025,1.5,2.5,269,13,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 02:30:00,0,70,1025,1.4,2.4,267,15,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 02:45:00,0,69,1025,1.4,2,268,14,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 03:00:00,0,69,1025,1.4,2.1,262,12,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 04:45:00,0,61,1024,2,3.3,268,15,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 05:00:00,0,62,1024,1.9,3,273,13,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 05:15:00,-0.1,62,1024,1.9,2.9,271,12,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 05:30:00,0,60,1024,1.8,3.1,274,12,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 05:45:00,-0.1,63,1024,1.8,2.9,269,14,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-02-13 06:00:00,-0.1,65,1025,1.8,3.4,272,14,NA,0,NA,"Feb",2012,2,"Feb 2012"
2012-12-23 03:15:00,0,90,1023,0.1,0.9,247,2,0,0,NA,"Dec",2012,12,"Dec 2012"
2013-02-17 22:00:00,0,NA,1028,0.6,0.9,237,5,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-17 22:15:00,-0.2,NA,1028,0.6,0.8,243,10,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-17 22:30:00,-0.4,NA,1028,0.6,0.7,241,7,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-17 22:45:00,-0.4,NA,1028,0.5,0.7,249,1,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-17 23:00:00,-0.7,NA,1028,0.1,0.4,249,0,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-17 23:15:00,-0.9,NA,1028,0.4,0.8,245,5,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-17 23:30:00,-0.8,NA,1028,0.6,0.8,243,9,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-17 23:45:00,-0.5,NA,1028,0.7,1.1,252,5,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18,0,NA,1028,0.8,1.2,264,13,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 03:45:00,-0.1,NA,1028,1.1,1.3,264,6,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 04:00:00,-0.3,NA,1028,1.1,1.4,263,7,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 04:15:00,-0.4,NA,1028,1,1.3,266,7,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 04:30:00,-0.1,NA,1028,1.1,1.5,272,7,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 05:00:00,0,NA,1028,1.1,1.4,267,7,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 05:15:00,-0.7,NA,1028,0.9,1.3,249,9,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 05:30:00,-1.1,NA,1028,0.8,1.1,251,3,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 05:45:00,-1.1,NA,1028,0.9,1.1,255,5,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 06:00:00,-1.1,NA,1028,0.9,1.1,256,8,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 06:15:00,-1.1,NA,1028,0.8,1.2,257,6,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 06:30:00,-1.2,NA,1028,0.8,1.2,250,5,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 06:45:00,-1.1,NA,1029,0.8,1.1,250,7,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 07:00:00,-1,NA,1029,0.7,1.1,251,8,0,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 07:15:00,-0.8,NA,1029,0.7,1.2,250,9,1.7,0,NA,"Feb",2013,2,"Feb 2013"
2013-02-18 07:30:00,0,NA,1029,0.5,1,244,11,69.9,0,NA,"Feb",2013,2,"Feb 2013"
2013-03-04 02:00:00,0,NA,1021,1.1,1.7,245,8,0,0,NA,"Mar",2013,3,"Mar 2013"
2013-03-04 02:15:00,-0.1,NA,1021,1.1,1.5,241,9,0,0,NA,"Mar",2013,3,"Mar 2013"
2013-03-04 02:30:00,-0.1,NA,1021,1.1,2.1,240,13,0,0,NA,"Mar",2013,3,"Mar 2013"
2013-03-04 02:45:00,-0.1,NA,1021,1.4,2.4,225,14,0,0,NA,"Mar",2013,3,"Mar 2013"
2013-03-04 03:00:00,-0.2,NA,1021,1.3,2.1,238,14,0,0,NA,"Mar",2013,3,"Mar 2013"
2013-03-04 03:15:00,-0.2,NA,1021,1.3,2.6,240,15,0,0,NA,"Mar",2013,3,"Mar 2013"
2013-03-04 05:30:00,0,NA,1021,1.3,2.3,276,15,0,0,NA,"Mar",2013,3,"Mar 2013"
2013-03-04 05:45:00,-0.1,NA,1022,1.3,2.5,282,15,0,0,NA,"Mar",2013,3,"Mar 2013"
2013-03-04 06:00:00,0,NA,1022,1.5,2.3,284,12,0,0,NA,"Mar",2013,3,"Mar 2013"
2014-01-07 05:00:00,-0.1,43,1029,3.6,6.1,331,21,NA,0,NA,"Jan",2014,1,"Jan 2014"
2014-01-07 05:15:00,-0.3,44,1029,3.6,6,324,20,NA,0,NA,"Jan",2014,1,"Jan 2014"
2014-01-07 05:30:00,-0.6,44,1029,3.9,7.9,325,20,NA,0,NA,"Jan",2014,1,"Jan 2014"
2014-01-07 05:45:00,-0.8,46,1029,3.9,6.3,325,18,NA,0,NA,"Jan",2014,1,"Jan 2014"
2014-01-07 06:00:00,-1,47,1029,4.1,7.1,327,18,NA,0,NA,"Jan",2014,1,"Jan 2014"
